time,temperature_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2023-01-06T06:00:00,6.4,4.9,3.9,0.0,0.4,0.4,0.0,0.0,0.0,9.2,8.3,0.378
2023-01-06T07:00:00,6.1,5.4,3.7,0.0,1.3,1.3,0.0,0.0,0.0,9.1,7.8,0.395
2023-01-06T08:00:00,5.9,5.3,3.4,0.0,1.2,1.2,0.0,0.0,0.0,9.8,7.5,0.409
2023-01-06T09:00:00,5.8,5.3,3.5,0.0,1.6,1.6,0.0,0.0,0.0,7.6,7.2,0.422
2023-01-06T10:00:00,5.3,5.0,2.4,0.0,1.3,1.3,0.0,0.0,0.0,11.2,7.0,0.421
2023-01-06T11:00:00,4.8,4.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.4,6.6,0.414
2023-01-06T12:00:00,5.0,4.5,3.0,0.0,0.3,0.3,0.0,0.0,0.0,5.4,7.3,0.412
2023-01-06T13:00:00,5.7,5.4,3.8,0.0,0.2,0.2,0.0,0.0,0.0,5.5,7.0,0.41
2023-01-06T14:00:00,6.0,5.4,4.1,0.0,0.4,0.4,0.0,0.0,0.0,5.5,7.0,0.411
2023-01-06T15:00:00,6.5,5.1,5.0,0.0,0.1,0.1,0.0,0.0,0.0,2.1,7.2,0.408
2023-01-06T16:00:00,6.8,5.7,4.8,0.0,0.6,0.6,0.0,0.0,0.0,6.6,7.5,0.411
2023-01-06T17:00:00,7.6,5.3,5.3,0.0,0.1,0.1,0.0,0.0,0.0,8.1,7.8,0.409
2023-01-06T18:00:00,7.3,4.6,4.0,0.0,1.9,1.9,0.0,0.0,0.0,13.6,7.8,0.423
2023-01-06T19:00:00,7.8,4.0,5.1,0.0,0.1,0.1,0.0,0.0,0.0,8.9,8.0,0.417
2023-01-06T20:00:00,8.6,3.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.3,0.413
2023-01-06T21:00:00,8.0,2.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,8.2,0.41
2023-01-06T22:00:00,5.9,1.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,9.7,7.4,0.407
2023-01-06T23:00:00,5.1,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,12.1,6.7,0.406
2023-01-07T00:00:00,4.9,1.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,11.9,7.7,0.398
2023-01-07T01:00:00,4.9,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,15.7,7.0,0.397
2023-01-07T02:00:00,3.9,0.1,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,16.3,6.3,0.396
2023-01-07T03:00:00,3.2,-0.3,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.7,0.396
2023-01-07T04:00:00,2.4,-0.4,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.2,0.395
2023-01-07T05:00:00,1.8,-0.8,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,12.8,4.7,0.395
2023-01-07T06:00:00,1.4,-1.3,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,12.4,4.2,0.394
2023-01-07T07:00:00,1.0,-1.9,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.8,0.394
2023-01-07T08:00:00,0.7,-2.2,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,10.8,3.5,0.393
2023-01-07T09:00:00,0.5,-2.3,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,11.6,3.2,0.393
2023-01-07T10:00:00,0.4,-2.5,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,12.1,3.0,0.392
2023-01-07T11:00:00,0.5,-2.7,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,11.3,2.8,0.392
2023-01-07T12:00:00,1.6,-2.1,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.0,0.39
2023-01-07T13:00:00,2.8,-2.1,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.4,4.7,0.39
2023-01-07T14:00:00,3.5,-1.6,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.3,4.8,0.39
2023-01-07T15:00:00,4.3,-1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.2,0.389
2023-01-07T16:00:00,5.6,-0.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.389
2023-01-07T17:00:00,7.0,-0.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,14.7,7.2,0.388
2023-01-07T18:00:00,8.0,-2.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,17.6,8.0,0.387
2023-01-07T19:00:00,8.1,-3.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,19.7,8.3,0.386
2023-01-07T20:00:00,7.7,-3.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,20.2,8.1,0.385
2023-01-07T21:00:00,6.9,-3.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.6,0.385
2023-01-07T22:00:00,5.8,-3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,15.9,7.0,0.385
2023-01-07T23:00:00,4.3,-2.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,9.4,6.2,0.385
2023-01-08T00:00:00,3.8,-2.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.6,6.4,0.385
2023-01-08T01:00:00,3.3,-2.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,5.5,0.384
2023-01-08T02:00:00,2.4,-2.2,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.8,0.384
2023-01-08T03:00:00,2.0,-2.1,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,11.5,4.2,0.384
2023-01-08T04:00:00,1.9,-2.5,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.8,0.384
2023-01-08T05:00:00,1.4,-2.9,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,11.6,3.5,0.384
2023-01-08T06:00:00,1.0,-3.6,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.1,0.384
2023-01-08T07:00:00,0.7,-4.2,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,2.8,0.384
2023-01-08T08:00:00,0.1,-4.4,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,13.6,2.5,0.383
2023-01-08T09:00:00,-0.6,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,2.2,0.383
2023-01-08T10:00:00,-1.6,-5.4,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,0.383
2023-01-08T11:00:00,-2.4,-5.4,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.3,0.383
2023-01-08T12:00:00,-1.1,-4.7,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.1,0.395
2023-01-08T13:00:00,-0.7,-4.6,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.5,0.395
2023-01-08T14:00:00,0.7,-5.1,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.9,0.394
2023-01-08T15:00:00,1.7,-5.2,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.8,0.393
2023-01-08T16:00:00,2.6,-4.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.9,0.392
2023-01-08T17:00:00,3.4,-4.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.0,0.391
2023-01-08T18:00:00,3.9,-4.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.9,0.39
2023-01-08T19:00:00,4.1,-4.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0.39
2023-01-08T20:00:00,3.8,-5.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.9,0.389
2023-01-08T21:00:00,3.0,-4.8,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.1,0.388
2023-01-08T22:00:00,1.3,-4.2,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.0,0.388
2023-01-08T23:00:00,1.1,-2.6,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.1,0.388
2023-01-09T00:00:00,1.6,-1.9,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,4.6,0.386
2023-01-09T01:00:00,0.8,-1.2,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.3,3.8,0.386
2023-01-09T02:00:00,1.4,-0.6,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.3,0.386
2023-01-09T03:00:00,1.4,-0.9,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.1,0.385
2023-01-09T04:00:00,1.5,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.0,0.385
2023-01-09T05:00:00,2.1,-0.9,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.2,0.385
2023-01-09T06:00:00,2.3,-0.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.3,0.385
2023-01-09T07:00:00,2.3,-0.3,-0.8,0.0,0.1,0.1,0.0,0.0,0.0,6.9,3.3,0.386
2023-01-09T08:00:00,1.9,0.3,-1.0,0.0,0.5,0.4,0.0,0.07,0.0,5.8,3.2,0.389
2023-01-09T09:00:00,1.7,1.0,-0.7,0.0,0.3,0.3,0.0,0.0,0.0,3.3,3.1,0.391
2023-01-09T10:00:00,1.5,1.0,-0.9,0.0,0.5,0.3,0.0,0.14,0.0,3.4,2.9,0.395
2023-01-09T11:00:00,1.6,0.7,-0.8,0.0,0.1,0.1,0.0,0.0,0.0,3.3,2.8,0.394
2023-01-09T12:00:00,1.9,1.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.3,0.39
2023-01-09T13:00:00,1.6,1.1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9,0.39
2023-01-09T14:00:00,2.6,1.7,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,7.6,3.2,0.389
2023-01-09T15:00:00,3.2,1.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.4,0.389
2023-01-09T16:00:00,4.6,-0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.4,4.4,0.389
2023-01-09T17:00:00,5.8,-0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,13.7,5.5,0.388
2023-01-09T18:00:00,6.7,-1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,6.5,0.387
2023-01-09T19:00:00,7.1,-2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,17.7,7.0,0.387
2023-01-09T20:00:00,7.0,-2.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,17.9,7.1,0.386
2023-01-09T21:00:00,5.9,-2.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,14.9,6.6,0.386
2023-01-09T22:00:00,3.8,-3.4,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.6,0.385
2023-01-09T23:00:00,2.4,-3.8,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,11.4,4.7,0.385
2023-01-10T00:00:00,1.5,-4.5,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,10.7,4.8,0.383
2023-01-10T01:00:00,1.0,-4.8,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.9,0.382
2023-01-10T02:00:00,0.6,-4.4,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.2,0.382
2023-01-10T03:00:00,0.8,-3.9,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.7,0.382
2023-01-10T04:00:00,1.1,-4.0,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2.4,0.382
2023-01-10T05:00:00,0.8,-4.3,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,12.7,2.2,0.382
2023-01-10T06:00:00,0.2,-4.4,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,11.2,2.0,0.382
2023-01-10T07:00:00,0.1,-4.5,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.7,0.382
2023-01-10T08:00:00,-0.0,-4.4,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.6,0.382
2023-01-10T09:00:00,0.2,-4.3,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.5,0.381
2023-01-10T10:00:00,0.2,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,0.381
2023-01-10T11:00:00,0.2,-3.6,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.4,0.381
2023-01-10T12:00:00,0.2,-2.4,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.5,0.389
2023-01-10T13:00:00,1.4,-1.8,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.8,3.1,0.389
2023-01-10T14:00:00,2.5,-1.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,3.4,0.389
2023-01-10T15:00:00,3.8,-1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.9,4.0,0.388
2023-01-10T16:00:00,5.0,-1.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,11.1,4.9,0.388
2023-01-10T17:00:00,5.7,-1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,13.3,5.6,0.387
2023-01-10T18:00:00,6.0,-2.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,6.1,0.387
2023-01-10T19:00:00,6.2,-2.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.2,6.4,0.386
2023-01-10T20:00:00,6.0,-2.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.3,0.386
2023-01-10T21:00:00,5.6,-2.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,6.0,0.386
2023-01-10T22:00:00,4.3,-2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.4,0.385
2023-01-10T23:00:00,3.9,-2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.8,0.385
2023-01-11T00:00:00,2.8,-3.6,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,9.6,5.6,0.377
2023-01-11T01:00:00,2.9,-3.5,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.8,0.377
2023-01-11T02:00:00,1.6,-3.1,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.1,0.377
2023-01-11T03:00:00,0.9,-2.8,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.4,0.377
2023-01-11T04:00:00,0.9,-2.6,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,7.3,3.0,0.377
2023-01-11T05:00:00,0.6,-3.2,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.6,0.377
2023-01-11T06:00:00,0.6,-4.0,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.4,0.377
2023-01-11T07:00:00,-0.5,-3.9,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.0,0.377
2023-01-11T08:00:00,-1.3,-4.4,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.6,0.377
2023-01-11T09:00:00,-1.2,-4.8,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.4,0.377
2023-01-11T10:00:00,-0.9,-5.0,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.5,0.377
2023-01-11T11:00:00,-1.1,-5.3,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.4,0.377
2023-01-11T12:00:00,-0.6,-4.5,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.6,0.368
2023-01-11T13:00:00,-0.4,-4.1,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.8,0.368
2023-01-11T14:00:00,0.6,-4.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.0,0.368
2023-01-11T15:00:00,1.7,-3.9,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.6,0.368
2023-01-11T16:00:00,2.6,-4.1,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,10.2,4.4,0.368
2023-01-11T17:00:00,3.4,-4.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.2,0.367
2023-01-11T18:00:00,3.6,-4.7,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.7,0.367
2023-01-11T19:00:00,3.8,-4.7,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,9.4,5.9,0.367
2023-01-11T20:00:00,3.6,-4.9,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.8,0.367
2023-01-11T21:00:00,3.1,-4.9,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.3,0.367
2023-01-11T22:00:00,1.7,-4.4,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.5,0.367
2023-01-11T23:00:00,1.0,-4.5,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,7.1,3.8,0.367
2023-01-12T00:00:00,0.7,-4.2,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,9.9,4.4,0.362
2023-01-12T01:00:00,0.7,-4.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.6,0.362
2023-01-12T02:00:00,0.2,-3.6,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.9,0.362
2023-01-12T03:00:00,-0.5,-3.4,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.3,0.362
2023-01-12T04:00:00,-0.6,-3.2,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.0,0.363
2023-01-12T05:00:00,-0.7,-2.9,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.7,0.363
2023-01-12T06:00:00,-0.6,-2.4,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.4,0.363
2023-01-12T07:00:00,0.0,-1.8,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.4,0.363
2023-01-12T08:00:00,0.0,-1.6,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.3,0.363
2023-01-12T09:00:00,0.1,-1.4,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.2,0.363
2023-01-12T10:00:00,0.9,-0.7,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.4,0.363
2023-01-12T11:00:00,2.7,0.5,-1.0,0.0,0.1,0.1,0.0,0.0,0.0,11.5,1.9,0.364
2023-01-12T12:00:00,2.8,2.0,-0.3,0.0,0.1,0.1,0.0,0.0,0.0,8.6,3.1,0.36
2023-01-12T13:00:00,3.7,2.9,0.7,0.0,0.4,0.4,0.0,0.0,0.0,9.9,3.2,0.366
2023-01-12T14:00:00,4.6,3.8,1.3,0.0,0.3,0.3,0.0,0.0,0.0,13.0,3.5,0.37
2023-01-12T15:00:00,5.6,4.9,2.6,0.0,0.4,0.4,0.0,0.0,0.0,12.1,4.0,0.376
2023-01-12T16:00:00,6.7,6.1,3.9,0.0,0.2,0.2,0.0,0.0,0.0,12.6,4.7,0.377
2023-01-12T17:00:00,6.9,6.0,4.1,0.0,0.1,0.1,0.0,0.0,0.0,12.3,5.2,0.378
2023-01-12T18:00:00,8.9,6.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.377
2023-01-12T19:00:00,9.3,6.5,5.7,0.0,0.0,0.0,0.0,0.0,0.0,19.2,6.5,0.376
2023-01-12T20:00:00,9.2,6.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,20.5,6.6,0.376
2023-01-12T21:00:00,9.5,6.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.8,0.375
2023-01-12T22:00:00,9.0,7.2,5.4,0.0,0.2,0.2,0.0,0.0,0.0,20.4,6.8,0.376
2023-01-12T23:00:00,8.7,7.6,5.8,0.0,2.3,2.3,0.0,0.0,0.0,16.3,6.8,0.404
2023-01-13T00:00:00,8.6,7.8,5.6,0.0,0.3,0.3,0.0,0.0,0.0,16.4,8.0,0.396
2023-01-13T01:00:00,9.4,9.0,8.2,0.0,6.1,6.1,0.0,0.0,0.0,7.1,7.9,0.42
2023-01-13T02:00:00,9.2,8.7,7.9,0.0,0.6,0.6,0.0,0.0,0.0,6.6,7.6,0.418
2023-01-13T03:00:00,9.6,8.8,7.8,0.0,0.8,0.8,0.0,0.0,0.0,10.5,7.4,0.422
2023-01-13T04:00:00,10.6,9.8,8.3,0.0,0.2,0.2,0.0,0.0,0.0,15.5,7.8,0.416
2023-01-13T05:00:00,10.7,9.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,15.5,8.1,0.412
2023-01-13T06:00:00,12.1,9.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0,27.1,8.4,0.408
2023-01-13T07:00:00,11.7,10.4,8.0,0.0,0.2,0.2,0.0,0.0,0.0,26.3,8.8,0.407
2023-01-13T08:00:00,11.7,10.2,8.0,0.0,0.1,0.1,0.0,0.0,0.0,26.1,9.0,0.406
2023-01-13T09:00:00,11.2,10.2,8.1,0.0,0.2,0.2,0.0,0.0,0.0,21.6,9.1,0.405
2023-01-13T10:00:00,11.4,9.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.1,0.404
2023-01-13T11:00:00,11.1,9.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,23.9,9.0,0.402
2023-01-13T12:00:00,10.1,9.2,7.4,0.0,0.1,0.1,0.0,0.0,0.0,17.1,9.9,0.406
2023-01-13T13:00:00,11.1,9.9,8.6,0.0,0.4,0.4,0.0,0.0,0.0,17.1,9.6,0.409
2023-01-13T14:00:00,10.8,9.8,8.5,0.0,0.2,0.2,0.0,0.0,0.0,15.3,9.7,0.408
2023-01-13T15:00:00,11.9,10.5,9.2,0.0,0.0,0.0,0.0,0.0,0.0,20.1,9.9,0.407
2023-01-13T16:00:00,12.4,10.4,9.9,0.0,0.0,0.0,0.0,0.0,0.0,18.4,10.3,0.405
2023-01-13T17:00:00,12.2,9.7,9.6,0.0,0.1,0.1,0.0,0.0,0.0,17.4,10.5,0.404
2023-01-13T18:00:00,12.6,9.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,17.1,10.7,0.402
2023-01-13T19:00:00,9.5,4.2,4.2,0.0,0.1,0.1,0.0,0.0,0.0,26.7,10.7,0.401
2023-01-13T20:00:00,8.0,2.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,21.6,9.9,0.4
2023-01-13T21:00:00,6.9,-0.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,22.4,9.2,0.399
2023-01-13T22:00:00,5.6,-1.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.5,0.398
2023-01-13T23:00:00,4.3,-2.6,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,21.2,7.6,0.397
2023-01-14T00:00:00,3.6,-2.6,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,18.2,7.7,0.397
2023-01-14T01:00:00,3.8,-3.3,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,20.6,7.1,0.396
2023-01-14T02:00:00,3.4,-3.9,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,21.7,6.7,0.396
2023-01-14T03:00:00,3.0,-4.6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.3,0.395
2023-01-14T04:00:00,2.8,-4.4,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,6.0,0.394
2023-01-14T05:00:00,2.5,-4.7,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.7,0.394
2023-01-14T06:00:00,2.4,-4.9,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,22.8,5.5,0.393
2023-01-14T07:00:00,1.9,-5.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,24.4,5.2,0.393
2023-01-14T08:00:00,1.6,-5.2,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,23.8,5.0,0.392
2023-01-14T09:00:00,1.3,-5.7,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,24.6,4.7,0.392
2023-01-14T10:00:00,1.0,-6.4,-5.3,0.0,0.0,0.0,0.0,0.0,0.0,23.6,4.5,0.391
2023-01-14T11:00:00,0.8,-6.8,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,23.7,4.3,0.391
2023-01-14T12:00:00,0.7,-6.6,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.8,0.389
2023-01-14T13:00:00,0.8,-6.6,-5.3,0.0,0.0,0.0,0.0,0.0,0.0,21.8,4.4,0.389
2023-01-14T14:00:00,0.7,-6.9,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,20.6,4.2,0.389
2023-01-14T15:00:00,0.6,-7.2,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,21.8,4.2,0.388
2023-01-14T16:00:00,0.5,-7.5,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,4.2,0.388
2023-01-14T17:00:00,0.4,-7.6,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,24.4,4.1,0.387
2023-01-14T18:00:00,0.7,-7.4,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,23.7,4.1,0.387
2023-01-14T19:00:00,0.8,-7.4,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,24.8,4.1,0.386
2023-01-14T20:00:00,0.8,-7.4,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,25.7,4.0,0.386
2023-01-14T21:00:00,0.8,-7.7,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,25.6,3.9,0.386
2023-01-14T22:00:00,0.6,-8.1,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,25.3,3.6,0.385
2023-01-14T23:00:00,0.7,-8.0,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,23.9,3.4,0.385
2023-01-15T00:00:00,0.4,-8.4,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,25.4,3.5,0.388
2023-01-15T01:00:00,-0.1,-7.9,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,24.1,3.1,0.388
2023-01-15T02:00:00,-0.2,-7.6,-7.1,0.0,0.0,0.0,0.0,0.0,0.0,26.3,2.9,0.388
2023-01-15T03:00:00,-0.6,-7.7,-7.3,0.0,0.0,0.0,0.0,0.0,0.0,25.2,2.6,0.387
2023-01-15T04:00:00,-1.3,-7.8,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,31.3,2.4,0.387
2023-01-15T05:00:00,-1.5,-8.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,33.8,2.2,0.387
2023-01-15T06:00:00,-1.4,-8.1,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,2.0,0.387
2023-01-15T07:00:00,-1.4,-8.3,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,31.1,1.9,0.386
2023-01-15T08:00:00,-1.6,-8.2,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,32.1,1.7,0.386
2023-01-15T09:00:00,-1.7,-8.3,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.5,0.386
2023-01-15T10:00:00,-1.8,-8.4,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,29.5,1.4,0.385
2023-01-15T11:00:00,-1.8,-8.4,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.3,0.385
